order_id,Nombre,Edad,revenue,order_date,Suscripcion_Activa,category,Puntaje,status,region,product_name
1345,O'Connor_1345,29,0.0,0000-00-00,False, B ,41.95,Completado,N/A,N/A
229,Müller 229,43,7657.0,2019-02-16T00:00:00,NO,Z,33.53,Completado,N/A,N/A
41, José 41 ,50,8694.0,2025/07/13,F,B,"97,02",Completado,N/A,N/A
1502,François-1502,31,6846.0,18/09/2020,T,C,98.35,Completado,N/A,N/A
939,Müller-939,49,6259.0,28/05/2019,NO, D ,105.67,Completado,N/A,N/A
849, Müller-849 ,57,6247.0,2021-10-25,True, A ,"39,18",Completado,N/A,N/A
1771,André-1771,52,4514.0,29/01/2022,True, b ,"94,26",Completado,N/A,N/A
1756,Lía_1756,21,8750.0,2019-08-11,false,D ,37.36,Completado,N/A,N/A
1685,María 1685,28,0.0,2022-12-11,False,,57.89,Completado,N/A,N/A
31,Müller_31,26,0.0,0000-00-00,False,A,43.46,Completado,N/A,N/A
293, José-293 ,50,2917.0,19/02/2025,1,D ,108.2,Completado,N/A,N/A
1950,Sofía-1950,69,0.0,2020-10-08,SI, b ,36.33,Completado,N/A,N/A
1834,Tech–Labs_1834,50,7934.0,29-08-2020,0,,32.49,Completado,N/A,N/A
1821,Ana 1821,58,0.0,19/02/2025,True, C ,51.85,Completado,N/A,N/A
938,Renée 938,39,4895.0,2022/10/11,True, c ,"78,44",Completado,N/A,N/A
1766,García 1766,53,4523.0,2022-12-11T00:00:00,1,,75.2,Completado,N/A,N/A
930," Compañía ""ACME"" 930 ",33,2184.0,2020/04/12,false,B,86.11,Completado,N/A,N/A
318,Lía 318,20,0.0,2023-06-17T00:00:00,False,,56.96,Completado,N/A,N/A
618,Ñandú-618,50,0.0,0000-00-00,False,,83.04,Completado,N/A,N/A
477, Tech–Labs_477 ,36,6874.0,2025-05-04T00:00:00,true,C,71.87,Completado,N/A,N/A
179, André 179 ,54,0.0,2021-01-14,1, b ,66.34,Completado,N/A,N/A
415,François_415,57,5009.0,2021-08-20T00:00:00,0,,39.71,Completado,N/A,N/A
1980,Tech–Labs-1980,39,0.0,0000-00-00,True,c,"66,76",Completado,N/A,N/A
8,Sofía_8,20,0.0,23-01-2025,False,Z,31.06,Completado,N/A,N/A
188, Müller 188 ,60,0.0,20/04/2022,NO,c,44.11,Completado,N/A,N/A
1290,François-1290,59,3717.66,2024-08-15,T,Z,76.3,Completado,N/A,N/A
1572,Niño-1572,20,6949.0,28/01/2023,NO,B,51.93,Completado,N/A,N/A
1388,André-1388,55,8085.0,2019/04/13,1, A ,57.1,Completado,N/A,N/A
370, François_370 ,69,0.0,2024-02-12,False, C ,80.8,Completado,N/A,N/A
592,García-592,32,0.0,13/05/2022,0,,103.34,Completado,N/A,N/A
1016,André_1016,33,3366.0,16-10-2021,False,C,"109,72",Completado,N/A,N/A
397,Lía-397,52,0.0,30/03/2023,true, C ,44.15,Completado,N/A,N/A
281,"Compañía ""ACME""_281",41,7390.0,2025-03-05,SI,Z,73.46,Completado,N/A,N/A
1921,García 1921,57,8683.0,2023-10-08T00:00:00,True,A,45.35,Completado,N/A,N/A
191,Niño 191,66,0.0,2019-05-28T00:00:00,1, b ,"63,17",Completado,N/A,N/A
1563,Ana-1563,58,0.0,,False,A,54.51,Completado,N/A,N/A
246,André_246,41,3868.0,2025-03-23T00:00:00,0, b ,43.36,Completado,N/A,N/A
1396,"Compañía ""ACME""-1396",66,4147.0,16-09-2021,T,,54.01,Completado,N/A,N/A
1028, François-1028 ,121,7622.0,31/02/2022,T,A,37.31,Completado,N/A,N/A
996, André 996 ,46,5589.0,20/11/2022,0, D ,61.82,Completado,N/A,N/A
1808,Niño-1808,32,2438.18,2019/05/07,true,C,58.11,Completado,N/A,N/A
1217,Usuario 1217,26,4990.0,2019-09-15,false,B,"66,00",Completado,N/A,N/A
982,Ñandú-982,18,0.0,18/01/2022,F, Z ,"44,17",Completado,N/A,N/A
705,Lía-705,32,4426.72,2022-06-25,0,,48.33,Completado,N/A,N/A
202,O'Connor 202,41,5191.0,2020-03-27,NO,,105.55,Completado,N/A,N/A
715,Lía-715,35,8996.0,20-03-2020,0,D ,99.9,Completado,N/A,N/A
502,Tech–Labs-502,25,7778.0,0000-00-00,0,C,38.86,Completado,N/A,N/A
1450,O'Connor_1450,41,0.0,2022-01-21,true,D ,50.55,Completado,N/A,N/A
1206,Müller-1206,36,7965.0,12/10/2021,True,D,"101,46",Completado,N/A,N/A
1993,García-1993,44,0.0,23/09/2020,SI,Z,89.17,Completado,N/A,N/A
899,André-899,121,4950.0,2023-01-11T00:00:00,True,Z,52.39,Completado,N/A,N/A
1564,André_1564,121,2680.0,2021-08-30,False,c,88.63,Completado,N/A,N/A
1884,Renée-1884,37,7352.0,20-04-2022,true,A,95.24,Completado,N/A,N/A
935,Lía_935,31,2526.0,2024-12-12,T, B ,"31,97",Completado,N/A,N/A
1979,Ñandú_1979,50,0.0,2021-10-15,False,D ,53.45,Completado,N/A,N/A
1120,Ñandú_1120,54,3552.72,2019-06-06T00:00:00,False,Z,57.11,Completado,N/A,N/A
501,Ana 501,40,3377.0,22/05/2019,NO,,99.17,Completado,N/A,N/A
252,"Compañía ""ACME"" 252",49,0.0,04/07/2025,1,a,101.59,Completado,N/A,N/A
695,Niño_695,36,4414.0,2022-12-08,0,Z,81.33,Completado,N/A,N/A
627,García_627,45,3072.0,04-08-2019,False, b ,88.0,Completado,N/A,N/A
812,Lía 812,26,5109.0,19/05/2022,true, b ,82.65,Completado,N/A,N/A
1505, Ñandú-1505 ,28,6833.0,2019/07/21,False, C ,"50,67",Completado,N/A,N/A
457,O'Connor 457,30,2840.44,05/06/2022,False, b ,32.69,Completado,N/A,N/A
1275,Müller_1275,-5,2688.0,22-01-2020,false,c,"68,23",Completado,N/A,N/A
199,André-199,-5,3823.0,2022-04-16,false,C,99.36,Completado,N/A,N/A
1135, Ana-1135 ,40,0.0,2025-06-09,False,C,74.05,Completado,N/A,N/A
953,José_953,61,0.0,2023-08-30,True,,99.83,Completado,N/A,N/A
103,Niño_103,56,7977.0,08/02/2019,1,A,64.76,Completado,N/A,N/A
888,Lía 888,32,2607.0,01-04-2020,0,A,54.68,Completado,N/A,N/A
161,Ñandú-161,32,0.0,23-01-2022,SI, N/A ,"104,36",Completado,N/A,N/A
1709, Renée_1709 ,35,8452.0,2021-02-13,F,,70.29,Completado,N/A,N/A
1504,Ñandú 1504,46,4855.48,2019-02-26,false,A,105.56,Completado,N/A,N/A
290,García_290,68,0.0,23-08-2023,False,D ,31.47,Completado,N/A,N/A
1534,"Compañía ""ACME""-1534",41,6132.0,19-06-2024,false,a,30.31,Completado,N/A,N/A
45,André_45,22,6090.0,2024/08/18,False, b ,52.31,Completado,N/A,N/A
231,Ñandú-231,32,6232.0,02-03-2023,T, b ,"63,74",Completado,N/A,N/A
213,O'Connor-213,51,0.0,11-06-2023,False,,38.53,Completado,N/A,N/A
118, José_118 ,43,5925.0,19-11-2020,F,Z,97.07,Completado,N/A,N/A
1061, Ana-1061 ,34,3412.0,2023-05-03,NO,c,"96,37",Completado,N/A,N/A
129,François 129,47,4482.0,2020/03/22,SI, D ,88.11,Completado,N/A,N/A
1956,Müller 1956,45,0.0,22-08-2023,0,,82.44,Completado,N/A,N/A
1663,Renée 1663,29,4047.0,2021-06-20,0,,38.49,Completado,N/A,N/A
1271,María-1271,52,5483.0,0000-00-00,1,,65.13,Completado,N/A,N/A
963,André-963,42,3893.0,16/03/2024,False,,"56,98",Completado,N/A,N/A
711, Sofía-711 ,55,7283.58,24-06-2025,False,D,73.54,Completado,N/A,N/A
1740,Lía_1740,20,7873.0,2025-04-03,True,D,"40,30",Completado,N/A,N/A
1922, André 1922 ,53,7594.0,2019-07-26,True, b ,51.6,Completado,N/A,N/A
295, Renée-295 ,121,2316.0,09-06-2024,T,D,101.7,Completado,N/A,N/A
1707,José-1707,30,8391.0,2023-05-24,F, b ,106.63,Completado,N/A,N/A
1843,O'Connor-1843,33,7938.0,07/04/2019,T, A ,63.26,Completado,N/A,N/A
1628,André 1628,38,2179.0,12-02-2023,1,A,79.92,Completado,N/A,N/A
1070,André-1070,54,5639.0,06-12-2019,0, a ,63.78,Completado,N/A,N/A
300,François 300,58,6109.0,28-08-2021,1,A,"87,99",Completado,N/A,N/A
314,François-314,64,4278.0,01/07/2024,True,D ,"83,01",Completado,N/A,N/A
784,Usuario_784,35,8837.0,0000-00-00,SI,D,104.0,Completado,N/A,N/A
1587,André 1587,47,4877.78,18-07-2022,SI, b ,"45,91",Completado,N/A,N/A
940,Niño 940,20,6218.0,2022-11-24,F, A ,47.43,Completado,N/A,N/A
1930,Lía_1930,57,8109.0,2020/12/30,T,B,71.81,Completado,N/A,N/A
1220,María_1220,42,2203.0,2025/02/21,T,,78.26,Completado,N/A,N/A
1703,José_1703,68,3440.0,,SI,c,54.68,Completado,N/A,N/A
1114, François-1114 ,27,4223.0,2020-03-02T00:00:00,F, b ,36.97,Completado,N/A,N/A
1103,Lía 1103,50,4668.0,20/07/2020,True,,61.38,Completado,N/A,N/A
1445,Lía-1445,21,0.0,2022-12-09,true,C,80.83,Completado,N/A,N/A
498,García 498,38,5700.0,2021-08-06,F,,82.25,Completado,N/A,N/A
301,Ana-301,29,4956.24,2022-08-17,NO,,79.26,Completado,N/A,N/A
1559,Usuario-1559,59,4492.69,2023-07-05,SI,A,104.52,Completado,N/A,N/A
1078,Renée 1078,50,0.0,,0,Z,38.64,Completado,N/A,N/A
1952,Usuario_1952,47,2513.0,2024-07-22,false,C,98.89,Completado,N/A,N/A
1613, André 1613 ,18,0.0,31/02/2022,1,A,30.72,Completado,N/A,N/A
374,Renée-374,61,2285.0,2019-05-29,SI, b ,"37,43",Completado,N/A,N/A
1545,Niño 1545,35,6372.64,2023-12-12,T, N/A ,55.27,Completado,N/A,N/A
1149,José 1149,25,5338.0,2021-10-22,False, C ,72.29,Completado,N/A,N/A
1942,Tech–Labs_1942,25,0.0,05-01-2025,true,C,"80,81",Completado,N/A,N/A
1659,María 1659,49,7062.41,2020-07-13,False,D,35.74,Completado,N/A,N/A
480,María 480,19,8530.0,2019-09-16,false,A,101.77,Completado,N/A,N/A
1077,Niño 1077,21,5153.0,03/09/2023,true,A,89.52,Completado,N/A,N/A
177,Ñandú 177,22,0.0,2020-12-12,0,,63.89,Completado,N/A,N/A
1680, Niño-1680 ,57,8076.0,2023/07/31,False,a,76.33,Completado,N/A,N/A
1332," Compañía ""ACME""_1332 ",59,3507.0,25-03-2020,NO, ,49.9,Completado,N/A,N/A
1686,José-1686,24,6092.0,2020-11-18,0,,94.82,Completado,N/A,N/A
1773,Ana-1773,53,2827.0,06/03/2020,SI, D ,105.58,Completado,N/A,N/A
196,José 196,19,7232.0,2024-12-01,SI,Z,69.76,Completado,N/A,N/A
1716,Ñandú-1716,50,0.0,16/06/2021,NO, a ,50.76,Completado,N/A,N/A
363,Tech–Labs_363,63,0.0,2025/05/24,False,c,51.93,Completado,N/A,N/A
419, José 419 ,32,0.0,2023-08-16,0,,60.08,Completado,N/A,N/A
110,Ana-110,20,7131.73,2021-08-25,false,a,61.56,Completado,N/A,N/A
400,Usuario_400,18,0.0,2025-07-13,True,a,35.17,Completado,N/A,N/A
826, Sofía 826 ,121,2327.0,0000-00-00,0, C ,49.05,Completado,N/A,N/A
81,Usuario 81,66,8303.0,01/05/2021,NO,C,"76,04",Completado,N/A,N/A
1751,François-1751,56,6522.0,2020-04-30T00:00:00,false, A ,87.52,Completado,N/A,N/A
10,María 10,19,7486.0,2023-01-18,0, c ,78.8,Completado,N/A,N/A
1803,Ana-1803,18,6656.0,24/01/2022,true,D ,91.52,Completado,N/A,N/A
660, María-660 ,58,0.0,11/09/2022,False,B,34.37,Completado,N/A,N/A
1312, Niño_1312 ,37,0.0,31/02/2022,False, b ,95.37,Completado,N/A,N/A
535, Sofía 535 ,58,3842.74,19/06/2024,False,A,30.81,Completado,N/A,N/A
644, Renée 644 ,54,6444.0,2023-08-04,0,c,30.04,Completado,N/A,N/A
1891,Lía-1891,56,8333.0,22/07/2023,1, N/A ,49.22,Completado,N/A,N/A
165, Usuario_165 ,38,4898.0,2019-03-19,true, Z ,71.85,Completado,N/A,N/A
1646,O'Connor_1646,28,4291.0,2019-11-23T00:00:00,1,a,102.98,Completado,N/A,N/A
511,Tech–Labs-511,46,0.0,0000-00-00,T,D ,51.42,Completado,N/A,N/A
508,Ana_508,42,6916.98,09/07/2025,true,D,89.46,Completado,N/A,N/A
877,Sofía-877,121,4091.0,2024-03-10,F,B,55.57,Completado,N/A,N/A
755, Ñandú-755 ,34,0.0,2019-02-13T00:00:00,F, b ,89.38,Completado,N/A,N/A
744,Tech–Labs-744,58,0.0,31/02/2022,F, b ,44.68,Completado,N/A,N/A
933,François 933,51,6155.0,31-07-2020,True,A,64.11,Completado,N/A,N/A
1614,André 1614,49,2780.0,2021-10-16,T,D ,53.81,Completado,N/A,N/A
1755,José-1755,31,2781.67,28/07/2024,False,c,"57,22",Completado,N/A,N/A
1694,Müller-1694,68,6686.0,2024-06-09,F, a ,34.41,Completado,N/A,N/A
1624,Niño-1624,43,7647.0,2019-10-05,True, B ,52.25,Completado,N/A,N/A
689,André 689,27,0.0,2023-05-17,False,,71.5,Completado,N/A,N/A
794,Lía_794,24,2954.0,2022/06/16,False,B,84.68,Completado,N/A,N/A
437,José 437,54,6917.0,16/07/2024,false, A ,44.27,Completado,N/A,N/A
91,Usuario 91,52,0.0,2024-10-10T00:00:00,False,c,69.72,Completado,N/A,N/A
1765," Compañía ""ACME""_1765 ",69,0.0,31/02/2022,1,a,65.66,Completado,N/A,N/A
63,García_63,42,8971.0,2023-03-10T00:00:00,1,a,30.41,Completado,N/A,N/A
1082,María-1082,68,6961.0,05/04/2021,SI,a,33.02,Completado,N/A,N/A
1683,María_1683,30,2904.0,21/07/2024,NO,Z,70.15,Completado,N/A,N/A
1886,Niño_1886,48,5820.0,2025/07/28,F, D ,44.34,Completado,N/A,N/A
388, Renée-388 ,21,6223.0,2019/04/02,0,,54.95,Completado,N/A,N/A
1851,Tech–Labs_1851,19,0.0,13/02/2020,false, c ,93.51,Completado,N/A,N/A
1046,Niño_1046,42,0.0,2022-02-03,1,,88.09,Completado,N/A,N/A
1165,André_1165,43,0.0,13/06/2023,1,a,52.82,Completado,N/A,N/A
1323,Niño 1323,26,6674.0,2020-06-25,true,D,47.06,Completado,N/A,N/A
1314,"Compañía ""ACME""_1314",34,0.0,16-02-2024,False,,106.23,Completado,N/A,N/A
1305,François_1305,60,8500.0,06/02/2025,False, c ,73.6,Completado,N/A,N/A
706, Müller-706 ,60,0.0,09/03/2025,1,D ,46.32,Completado,N/A,N/A
1321, Ñandú_1321 ,55,2886.0,20-01-2022,False, c ,48.94,Completado,N/A,N/A
931,"Compañía ""ACME""_931",44,0.0,31/02/2022,T,D,104.31,Completado,N/A,N/A
1246,José 1246,44,7539.0,03/11/2023,T, N/A ,"48,59",Completado,N/A,N/A
123,Sofía 123,30,6544.0,,SI,,58.65,Completado,N/A,N/A
1191,O'Connor-1191,59,0.0,0000-00-00,True,a,63.55,Completado,N/A,N/A
1446,Niño-1446,40,7199.0,2019-01-22,false, D ,63.13,Completado,N/A,N/A
1592,François 1592,42,8389.0,14/04/2022,0,a,98.37,Completado,N/A,N/A
53,Sofía_53,-5,2562.0,05-12-2023,SI, A ,80.49,Completado,N/A,N/A
1911,García-1911,-5,0.0,2022-07-28,False, b ,67.63,Completado,N/A,N/A
42,Sofía_42,28,8616.0,2024-05-23,False,D,103.98,Completado,N/A,N/A
813,André-813,52,4959.0,2023-01-02,False,A,85.88,Completado,N/A,N/A
1622,Müller-1622,21,0.0,2025/08/25,SI,C,75.75,Completado,N/A,N/A
1182,Müller 1182,63,0.0,2021-12-01,True, c ,64.29,Completado,N/A,N/A
1122, François-1122 ,30,2996.0,2025-04-13,True,c,89.51,Completado,N/A,N/A
774,Renée-774,52,5471.0,2025-04-19,SI, b ,55.45,Completado,N/A,N/A
1747,Usuario 1747,33,8476.76,01-10-2021,0,,55.78,Completado,N/A,N/A
1553,Usuario_1553,20,5531.0,2021-03-12,0,D,108.02,Completado,N/A,N/A
682,Sofía-682,19,0.0,0000-00-00,F,D ,55.03,Completado,N/A,N/A
787,O'Connor 787,29,5825.0,03-04-2019,True, b ,105.9,Completado,N/A,N/A
220,Müller-220,39,7408.0,2023-11-21,SI,,32.49,Completado,N/A,N/A
1829, García_1829 ,69,8305.0,2019-03-02,0,a,92.12,Completado,N/A,N/A
830, García_830 ,47,7290.0,2024-06-27,1,,91.03,Completado,N/A,N/A
1915,María-1915,69,7668.52,13/06/2020,True, Z ,70.78,Completado,N/A,N/A
1257,Usuario-1257,44,0.0,2025-03-11,true, C ,80.27,Completado,N/A,N/A
1374,François_1374,40,0.0,06/10/2021,0,Z,85.74,Completado,N/A,N/A
1577,Lía 1577,26,2076.0,26/03/2021,T,D ,81.05,Completado,N/A,N/A
292," Compañía ""ACME"" 292 ",67,2001.96,2023-11-04T00:00:00,1,A,58.05,Completado,N/A,N/A
1873,Lía 1873,64,0.0,2020-07-23,False,D ,94.34,Completado,N/A,N/A
561, François-561 ,18,3303.0,2021-06-27,T, B ,80.1,Completado,N/A,N/A
571,Ana 571,64,0.0,07/02/2024,False,a,98.32,Completado,N/A,N/A
811,José_811,34,6135.0,10/01/2022,0, B ,67.67,Completado,N/A,N/A
1725,Tech–Labs 1725,29,0.0,2025-07-17,0,D ,37.52,Completado,N/A,N/A
346,Müller-346,32,2714.0,2019/02/20,True,Z,34.82,Completado,N/A,N/A
1163,Ñandú_1163,35,4135.0,15/04/2023,1,A,59.34,Completado,N/A,N/A
1509,Ñandú_1509,52,7435.0,29-10-2019,SI,A,43.73,Completado,N/A,N/A
1671,García_1671,34,7595.0,2019-08-02T00:00:00,True,Z,47.17,Completado,N/A,N/A
1335,"Compañía ""ACME""_1335",121,6376.0,31/02/2022,NO,,57.47,Completado,N/A,N/A
5,José 5,50,0.0,2020-04-19T00:00:00,F, b ,78.95,Completado,N/A,N/A
988,García-988,35,7540.0,24/04/2022,False,,65.41,Completado,N/A,N/A
24,Müller-24,30,2863.0,2020-07-17,0,A,75.06,Completado,N/A,N/A
737,"Compañía ""ACME""_737",68,0.0,2019-04-03,NO,B,72.6,Completado,N/A,N/A
299, María-299 ,21,2021.25,2021-06-13,true,A,81.49,Completado,N/A,N/A
1889,Usuario-1889,37,0.0,31/02/2022,False,D ,91.71,Completado,N/A,N/A
50,Renée_50,52,0.0,10/06/2019,T, c ,31.45,Completado,N/A,N/A
947,François 947,37,0.0,08-06-2024,False,D ,78.57,Completado,N/A,N/A
1897,André_1897,54,4386.0,2022-09-21,SI,C,86.34,Completado,N/A,N/A
781,François-781,0,0.0,31/02/2022,False,,"109,65",Completado,N/A,N/A
1615, María_1615 ,36,4647.0,0000-00-00,False, b ,52.64,Completado,N/A,N/A
621,Usuario 621,21,5996.0,2020-05-03,True, N/A ,104.99,Completado,N/A,N/A
840,Müller_840,28,5220.0,2023-01-13T00:00:00,T,C,83.43,Completado,N/A,N/A
28,Ñandú-28,61,3981.0,16/09/2022,False,A,55.95,Completado,N/A,N/A
176,Niño-176,62,2094.0,,SI, b ,50.14,Completado,N/A,N/A
1336,Tech–Labs_1336,25,7018.0,2020-07-05,true,,80.57,Completado,N/A,N/A
990,Ñandú-990,51,0.0,2020/01/18,NO,B,80.52,Completado,N/A,N/A
568,Ana_568,61,6677.0,25-11-2020,true,B,60.03,Completado,N/A,N/A
1777,Ñandú 1777,61,2480.0,2022/03/13,false,c,94.05,Completado,N/A,N/A
803,O'Connor 803,27,2636.0,31/02/2022,F,Z,43.61,Completado,N/A,N/A
1277,José_1277,25,6366.0,2019-05-03,NO,C,38.2,Completado,N/A,N/A
850, José_850 ,44,2270.0,2022-04-01,F,Z,47.0,Completado,N/A,N/A
1399,Ana 1399,40,4930.0,22-04-2021,T,B,67.71,Completado,N/A,N/A
286,François-286,26,0.0,10-10-2021,True, C ,56.07,Completado,N/A,N/A
1602,Usuario 1602,53,5688.0,11-10-2022,True, A ,76.86,Completado,N/A,N/A
1079,José 1079,51,4921.0,2020-04-16,0,c,33.12,Completado,N/A,N/A
1142,Müller_1142,32,8085.0,2022-03-23,T,B,"33,32",Completado,N/A,N/A
124,Müller_124,25,2249.0,2020-11-04,0,Z,68.1,Completado,N/A,N/A
1409, François_1409 ,32,3872.95,,False,c,31.76,Completado,N/A,N/A
11,O'Connor_11,25,8349.0,09/05/2024,True,D ,"44,58",Completado,N/A,N/A
730,José 730,62,5687.0,2020-08-19,1,c,87.5,Completado,N/A,N/A
542,Ñandú 542,35,5500.0,31/02/2022,true,D,54.51,Completado,N/A,N/A
549,García-549,22,5759.0,2023-01-03T00:00:00,1,a,109.04,Completado,N/A,N/A
1471,Ñandú-1471,40,5189.0,2023-07-25,False,C,48.43,Completado,N/A,N/A
783, Usuario 783 ,55,7834.0,15-10-2019,True,,66.38,Completado,N/A,N/A
1334,O'Connor_1334,47,0.0,2022-07-11,NO,c,100.56,Completado,N/A,N/A
1608,Sofía_1608,67,3409.0,2019/01/14,1,a,"74,47",Completado,N/A,N/A
1718, Ana 1718 ,49,6180.38,2025-08-28T00:00:00,False, D ,58.08,Completado,N/A,N/A
1841,O'Connor-1841,58,5937.0,2021-04-26,False, b ,72.63,Completado,N/A,N/A
101,Niño-101,39,2510.0,05-08-2019,False, C ,77.35,Completado,N/A,N/A
664,Ñandú-664,67,6964.0,2022-02-09,False,A,95.34,Completado,N/A,N/A
698, Müller 698 ,19,3088.0,2022-03-23,F,,65.93,Completado,N/A,N/A
1433, Tech–Labs-1433 ,57,0.0,03/06/2025,F,a,66.18,Completado,N/A,N/A
975,Ana-975,51,2643.0,02/03/2020,false,D ,85.86,Completado,N/A,N/A
724,Sofía-724,69,7868.0,27-08-2022,1, c ,47.28,Completado,N/A,N/A
596,García-596,67,0.0,07/06/2021,True, ,"36,62",Completado,N/A,N/A
339, François-339 ,36,0.0,2019-11-01,false, b ,73.65,Completado,N/A,N/A
1171,Usuario_1171,43,0.0,2021-07-24T00:00:00,False,a,89.69,Completado,N/A,N/A
1779,Ana 1779,,7467.29,0000-00-00,T,A,31.67,Completado,N/A,N/A
427,José_427,30,0.0,2022-10-08,False, Z ,70.67,Completado,N/A,N/A
145,García 145,64,0.0,2024-03-21,NO, b ,49.4,Completado,N/A,N/A
1367,André 1367,23,7442.0,2021-03-29,T,C,98.8,Completado,N/A,N/A
1455,François_1455,30,7976.0,2022-10-26,False,a,49.73,Completado,N/A,N/A
761,André-761,47,4347.1,2022-09-21,1,D,36.16,Completado,N/A,N/A
1057,"Compañía ""ACME""-1057",62,0.0,2022-08-28,T,c,81.75,Completado,N/A,N/A
80,Tech–Labs-80,22,0.0,2019-12-02T00:00:00,true,Z,81.39,Completado,N/A,N/A
470, María_470 ,57,0.0,2020/09/02,True,a,34.16,Completado,N/A,N/A
491, Usuario_491 ,47,5348.0,12/01/2025,SI, C ,96.08,Completado,N/A,N/A
332, Ñandú_332 ,29,6440.45,2024/06/10,true, c ,84.12,Completado,N/A,N/A
1041,García-1041,26,4314.0,23/06/2023,false, c ,102.26,Completado,N/A,N/A
1880, Niño_1880 ,52,3915.0,24/10/2023,True,A,30.85,Completado,N/A,N/A
1743,André-1743,67,8485.0,2024/02/12,SI,D,94.95,Completado,N/A,N/A
1654,Renée-1654,46,0.0,16/03/2024,1,D,"102,32",Completado,N/A,N/A
1116,Niño_1116,54,0.0,2024-08-05,True, C ,39.86,Completado,N/A,N/A
171,Renée-171,64,4035.93,2022-06-08,True,,75.85,Completado,N/A,N/A
273,François 273,52,4507.0,2021-10-27,False,c,"35,25",Completado,N/A,N/A
859,Ñandú-859,27,0.0,22/07/2019,0,,94.08,Completado,N/A,N/A
1100,André 1100,23,4920.0,09/05/2019,SI,a,42.46,Completado,N/A,N/A
1576,Ana 1576,65,2435.0,0000-00-00,False,B,33.16,Completado,N/A,N/A
325, María-325 ,66,3035.0,2020-05-04,NO,D,61.79,Completado,N/A,N/A
1495,Tech–Labs 1495,39,3699.0,2021/10/26,True,C,85.76,Completado,N/A,N/A
1164,"Compañía ""ACME""_1164",27,2176.0,19/05/2019,1,D ,"99,48",Completado,N/A,N/A
57,Lía 57,52,0.0,31/02/2022,True,B,75.78,Completado,N/A,N/A
1415,Renée-1415,45,0.0,16/05/2025,NO,B,84.54,Completado,N/A,N/A
1899,Sofía 1899,23,3900.0,2025-01-26,1, b ,"92,86",Completado,N/A,N/A
108,Ñandú_108,33,0.0,2022-06-04T00:00:00,false,,85.63,Completado,N/A,N/A
537,"Compañía ""ACME"" 537",23,5585.0,2023-06-17T00:00:00,True,,35.32,Completado,N/A,N/A
237,Tech–Labs 237,61,2310.98,29/06/2020,1,A,31.7,Completado,N/A,N/A
1221,André 1221,26,3687.0,2019-01-14,0,a,53.63,Completado,N/A,N/A
1818,Niño 1818,58,3461.0,2024-12-14,False, b ,79.24,Completado,N/A,N/A
270,O'Connor_270,49,6826.63,06-11-2021,false,C,91.68,Completado,N/A,N/A
985, André 985 ,47,2904.0,2022-06-23T00:00:00,1, ,36.89,Completado,N/A,N/A
462,André 462,38,5670.0,2023-10-20,0,c,45.3,Completado,N/A,N/A
75,Tech–Labs_75,54,0.0,28-05-2022,False,c,33.68,Completado,N/A,N/A
60,Niño-60,20,5863.0,2020-09-17,True, b ,79.2,Completado,N/A,N/A
405,Renée_405,121,2571.0,07-09-2024,False, b ,52.35,Completado,N/A,N/A
493,Renée-493,35,4326.0,2021-06-14,True,a,"58,19",Completado,N/A,N/A
572, Renée_572 ,34,8880.95,19-04-2021,0,,35.0,Completado,N/A,N/A
1193,O'Connor-1193,66,2246.0,26-08-2025,True,A,33.07,Completado,N/A,N/A
1449,Sofía_1449,121,6534.0,2022/10/30,True, A ,35.19,Completado,N/A,N/A
740,Niño 740,66,7433.0,27/03/2021,False,C,106.12,Completado,N/A,N/A
1562,François 1562,43,0.0,15/01/2025,False,D ,36.22,Completado,N/A,N/A
12,Renée_12,21,0.0,03/02/2022,False,Z,75.42,Completado,N/A,N/A
1237,Sofía-1237,68,0.0,,F,D ,35.13,Completado,N/A,N/A
228,Ñandú_228,,8609.0,2022-01-17,1,B,"81,73",Completado,N/A,N/A
1860, Lía_1860 ,33,6114.0,03-06-2022,false, b ,"69,31",Completado,N/A,N/A
1699,André 1699,60,0.0,2022-02-19T00:00:00,0, b ,"51,43",Completado,N/A,N/A
27,François_27,62,5060.0,06/03/2021,SI,D,"94,29",Completado,N/A,N/A
160, Ana 160 ,37,7732.0,31/02/2022,true,c,39.34,Completado,N/A,N/A
528, Lía_528 ,,0.0,2019-01-01,1, Z ,61.19,Completado,N/A,N/A
243,"Compañía ""ACME"" 243",18,8094.0,03-02-2020,0,Z,60.75,Completado,N/A,N/A
728,Usuario_728,34,8557.0,2022-08-01,1,D ,66.74,Completado,N/A,N/A
1906,Tech–Labs_1906,42,0.0,31/02/2022,NO,D,86.31,Completado,N/A,N/A
1026,García_1026,34,0.0,2019-02-27,SI, C ,30.52,Completado,N/A,N/A
1102,Tech–Labs 1102,40,6486.0,2021/12/03,SI,B,107.57,Completado,N/A,N/A
878, José-878 ,34,0.0,30/07/2025,F,a,58.39,Completado,N/A,N/A
471,François-471,66,8534.0,2025-05-13,true,c,43.18,Completado,N/A,N/A
72, Müller-72 ,18,0.0,24-01-2022,NO,D ,73.94,Completado,N/A,N/A
1814,Tech–Labs_1814,24,7655.0,2021-01-25T00:00:00,true, c ,108.55,Completado,N/A,N/A
1270,Ñandú-1270,44,7230.0,0000-00-00,true,Z,"81,79",Completado,N/A,N/A
